query_id	subject_id	identity	alignment_length	mismatches	gap_opens	q_start	q_end	s_start	s_end	evalue	bit_score
VFDB|VFG000419	VFDB|VFG042436	41.725	858	443	16	2	830	9	838	0	672
VFDB|VFG000419	VFDB|VFG000857	40.528	834	459	13	21	830	28	848	0	648
VFDB|VFG000419	PATRIC_VF|C4390_44170	40.281	854	474	17	1	830	1	842	0	615
VFDB|VFG000419	VFDB|VFG000849	40.164	854	475	17	1	830	1	842	0	614
VFDB|VFG000419	VFDB|VFG000353	39.636	825	465	16	24	829	26	836	0	579
VFDB|VFG000419	VFDB|VFG000876	34.878	863	514	17	3	829	27	877	8.65e-156	475
VFDB|VFG000419	PATRIC_VF|c5396	34.878	863	514	17	3	829	27	877	8.65e-156	475
VFDB|VFG000419	VFDB|VFG000454	33.967	842	515	16	9	829	20	841	1.34e-155	473
VFDB|VFG000419	PATRIC_VF|STM14_4385	33.967	842	515	16	9	829	20	841	1.34e-155	473
VFDB|VFG000419	PATRIC_VF|STM3638	33.967	842	515	16	9	829	20	841	1.34e-155	473
VFDB|VFG000419	PATRIC_VF|Z2203	36.131	858	494	21	2	815	21	868	8.26e-151	462
VFDB|VFG000419	VFDB|VFG000912	32.251	862	539	19	1	829	42	891	2.04e-145	448
VFDB|VFG000419	VFDB|VFG012337	32.251	862	539	19	1	829	42	891	4.91e-145	447
VFDB|VFG000419	VFDB|VFG000446	30.76	868	540	18	4	830	19	866	1.83e-124	392
VFDB|VFG000419	PATRIC_VF|STM0546	30.76	868	540	18	4	830	19	866	1.83e-124	392
VFDB|VFG000419	PATRIC_VF|SL1344_2127	28.217	847	557	19	5	823	3	826	4.2e-86	289
VFDB|VFG000419	PATRIC_VF|STM474_0353	28.417	834	540	18	14	807	15	831	2e-82	280
VFDB|VFG000419	VFDB|VFG042537	26.994	815	554	26	14	807	1	795	5.41e-82	278
VFDB|VFG000419	VFDB|VFG001146	29.102	835	529	26	5	807	10	813	2.36e-81	276
VFDB|VFG000419	VFDB|VFG000008	28.177	834	548	23	23	829	29	838	7.34e-78	267
VFDB|VFG000419	PATRIC_VF|HMPREF0358_4708	31.9	442	288	7	1	433	40	477	7.42e-74	246
VFDB|VFG000419	VFDB|VFG000884	26.882	837	548	26	12	815	19	824	4.96e-68	239
VFDB|VFG000419	VFDB|VFG000434	25.059	842	565	26	3	823	4	800	2.54e-52	193
VFDB|VFG000419	PATRIC_VF|PSLT017	25.059	842	565	26	3	823	4	800	2.54e-52	193
VFDB|VFG000419	PATRIC_VF|STM14_5542	25.059	842	565	26	3	823	4	800	2.54e-52	193
VFDB|VFG000419	VFDB|VFG042552	27.995	768	471	28	35	764	35	758	4.85e-48	180
VFDB|VFG000419	VFDB|VFG042446	58.772	114	43	1	192	301	1	114	5.61e-38	134
VFDB|VFG000420	VFDB|VFG000420	100	258	0	0	1	258	1	258	0	528
VFDB|VFG000420	VFDB|VFG042442	42.8	250	134	5	1	247	1	244	5.83e-67	206
VFDB|VFG000420	VFDB|VFG000352	40.602	266	137	6	6	256	13	272	2.18e-62	194
VFDB|VFG000420	VFDB|VFG000850	36.293	259	157	5	1	258	1	252	2.35e-61	191
VFDB|VFG000420	PATRIC_VF|EC042_pAA046	39.381	226	131	3	32	256	26	246	4.68e-61	190
VFDB|VFG000420	VFDB|VFG000852	40.826	218	123	3	32	248	26	238	1.55e-60	189
VFDB|VFG000420	VFDB|VFG000858	38.596	228	130	5	32	258	32	250	1.29e-59	186
VFDB|VFG000420	VFDB|VFG042424	39.485	233	133	4	1	230	12	239	8.87e-57	179
VFDB|VFG000420	VFDB|VFG000943	43	200	108	3	32	230	45	239	6.29e-56	177
VFDB|VFG000420	PATRIC_VF|C4893_43000	39.512	205	116	4	55	258	1	198	1.68e-53	169
VFDB|VFG000420	PATRIC_VF|C4390_44160	39.512	205	116	4	55	258	1	198	3.56e-53	168
VFDB|VFG000420	VFDB|VFG000911	37.209	215	115	6	36	248	26	222	7.4e-36	125
VFDB|VFG000420	VFDB|VFG012335	37.209	215	115	6	36	248	26	222	1.33e-35	124
VFDB|VFG000420	VFDB|VFG000875	35.484	217	119	6	34	248	35	232	1.1e-34	122
VFDB|VFG000420	PATRIC_VF|c5395	35.484	217	119	6	34	248	35	232	1.1e-34	122
VFDB|VFG000420	PATRIC_VF|t2318	36.279	215	116	6	36	248	26	221	2.42e-31	113
VFDB|VFG000420	VFDB|VFG000445	36.744	215	115	6	36	248	26	221	2.56e-31	113
VFDB|VFG000420	VFDB|VFG000455	33.333	225	128	7	36	256	25	231	5.26e-29	107
VFDB|VFG000420	PATRIC_VF|STM14_4386	33.333	225	128	7	36	256	25	231	5.26e-29	107
VFDB|VFG000420	VFDB|VFG042536	29.825	228	139	7	34	250	17	234	9.27e-28	104
VFDB|VFG000421	VFDB|VFG000421	100	307	0	0	1	307	1	307	0	636
VFDB|VFG000422	VFDB|VFG000422	100	587	0	0	1	587	1	587	0	1228
VFDB|VFG002155	VFDB|VFG002155	100	71	0	0	1	71	1	71	1.04e-48	145
VFDB|VFG002156	VFDB|VFG002156	100	71	0	0	1	71	1	71	3.27e-49	146
VFDB|VFG002308	VFDB|VFG002308	100	324	0	0	1	324	1	324	0	660
VFDB|VFG002309	VFDB|VFG002309	100	145	0	0	1	145	1	145	3.13e-104	291
VFDB|VFG002310	VFDB|VFG002310	100	562	0	0	1	562	1	562	0	1137
VFDB|VFG002310	VFDB|VFG002434	34.55	411	242	6	172	562	183	586	1.98e-66	224
VFDB|VFG002311	VFDB|VFG002311	100	435	0	0	1	435	1	435	0	901
VFDB|VFG002312	VFDB|VFG002312	100	159	0	0	1	159	1	159	2.32e-117	325
VFDB|VFG002313	VFDB|VFG002313	100	517	0	0	1	517	1	517	0	1060
VFDB|VFG002313	VFDB|VFG002432	37.037	405	221	6	100	495	127	506	7.02e-71	233
VFDB|VFG002313	VFDB|VFG000754	29.954	434	266	12	77	498	102	509	1.73e-43	159
VFDB|VFG002313	PATRIC_VF|EcB171_3162	29.954	434	266	12	77	498	102	509	1.73e-43	159
VFDB|VFG002313	PATRIC_VF|E2348_P1_008	29.954	434	266	12	77	498	103	510	3.93e-43	158
VFDB|VFG002313	VFDB|VFG000098	27.253	455	261	12	77	501	81	495	2.64e-41	152
VFDB|VFG002313	VFDB|VFG000182	31.25	400	219	11	101	485	138	496	4.67e-41	151
VFDB|VFG002313	VFDB|VFG001876	35.235	298	168	10	93	386	121	397	7.35e-39	145
VFDB|VFG002313	VFDB|VFG002048	31.755	359	204	11	101	458	133	451	1.6e-36	139
VFDB|VFG002313	VFDB|VFG000233	35.294	289	168	8	95	380	180	452	8.29e-35	134
VFDB|VFG002313	VFDB|VFG001880	35.943	281	162	8	101	380	207	470	7.77e-34	132
VFDB|VFG002313	VFDB|VFG000112	30.357	392	207	15	101	475	200	542	7.95e-34	132
VFDB|VFG002313	VFDB|VFG002426	34.364	291	165	9	101	386	50	319	1.66e-29	117
VFDB|VFG002314	VFDB|VFG002314	100	369	0	0	1	369	1	369	0	750
VFDB|VFG002314	VFDB|VFG002431	30.699	329	216	4	32	351	19	344	2.48e-43	151
VFDB|VFG002314	VFDB|VFG000755	28.045	353	248	4	18	368	1	349	4.65e-43	150
VFDB|VFG002314	PATRIC_VF|E2348_P1_009	28.045	353	248	4	18	368	1	349	4.65e-43	150
VFDB|VFG002315	VFDB|VFG002315	100	195	0	0	1	195	1	195	1.46e-141	390
VFDB|VFG002316	VFDB|VFG002316	100	222	0	0	1	222	1	222	5.91e-158	433
VFDB|VFG002317	VFDB|VFG002317	100	425	0	0	1	425	1	425	0	875
VFDB|VFG002318	VFDB|VFG002318	100	169	0	0	1	169	1	169	1.38e-130	360
VFDB|VFG002319	VFDB|VFG002319	100	240	0	0	1	240	1	240	9.37e-177	482
VFDB|VFG002319	VFDB|VFG002519	53.191	235	106	2	4	236	1	233	1.12e-81	242
VFDB|VFG002319	VFDB|VFG014629	54.222	225	98	2	16	238	22	243	1.23e-73	221
VFDB|VFG002319	VFDB|VFG001894	30.876	217	139	2	20	236	32	237	8.78e-31	111
VFDB|VFG002319	VFDB|VFG006587	31.14	228	144	2	13	239	38	253	1.21e-28	106
VFDB|VFG002320	VFDB|VFG002320	100	401	0	0	1	401	1	401	0	836
VFDB|VFG002321	VFDB|VFG002321	100	381	0	0	1	381	1	381	0	748
VFDB|VFG002321	VFDB|VFG002323	82.051	390	40	3	1	381	1	369	0	555
VFDB|VFG002321	VFDB|VFG002322	83.202	381	49	3	1	381	1	366	0	554
VFDB|VFG002321	PATRIC_VF|STM1959	60.648	216	70	3	3	215	4	207	2.21e-71	229
VFDB|VFG002321	PATRIC_VF|STM1959	68.8	125	33	3	262	381	372	495	1.41e-39	144
VFDB|VFG002321	PATRIC_VF|SL1344_1888	60.648	216	70	3	3	215	4	207	2.21e-71	229
VFDB|VFG002321	PATRIC_VF|SL1344_1888	68.8	125	33	3	262	381	372	495	1.41e-39	144
VFDB|VFG002321	PATRIC_VF|SEN1049	63.5	200	63	2	3	202	4	193	8.82e-71	227
VFDB|VFG002321	PATRIC_VF|SEN1049	69.725	109	33	0	273	381	397	505	1.16e-38	142
VFDB|VFG002321	PATRIC_VF|Z3013	70.44	159	43	1	3	161	4	158	3.41e-67	220
VFDB|VFG002321	PATRIC_VF|Z3013	63.462	104	35	1	281	381	481	584	9.26e-28	112
VFDB|VFG002321	PATRIC_VF|E2348C_2041	69.811	159	44	1	3	161	4	158	7.64e-67	218
VFDB|VFG002321	PATRIC_VF|E2348C_2041	50.318	157	69	3	228	381	397	547	6.29e-27	109
VFDB|VFG002321	PATRIC_VF|c2338	69.811	159	44	1	3	161	4	158	2.01e-66	218
VFDB|VFG002321	PATRIC_VF|c2338	58.974	117	45	1	268	381	478	594	6.33e-28	112
VFDB|VFG002321	VFDB|VFG002535	40.648	401	205	10	1	381	1	388	5.5e-66	211
VFDB|VFG002321	VFDB|VFG001854	52.247	178	77	2	3	180	4	173	4.84e-47	164
VFDB|VFG002321	VFDB|VFG001854	59.574	94	37	1	288	380	380	473	6.55e-28	111
VFDB|VFG002321	VFDB|VFG001246	53.125	160	72	1	4	163	5	161	1.05e-41	150
VFDB|VFG002321	VFDB|VFG001246	59.77	87	35	0	295	381	402	488	1.05e-26	108
VFDB|VFG002321	PATRIC_VF|Lmon1_020100003122	39.153	189	104	4	4	187	3	185	1.66e-25	102
VFDB|VFG002321	PATRIC_VF|lmo0690	39.153	189	104	4	4	187	3	185	1.66e-25	102
VFDB|VFG002321	PATRIC_VF|Lm4b_00718	39.153	189	104	4	4	187	3	185	1.74e-25	102
VFDB|VFG002322	VFDB|VFG002322	100	366	0	0	1	366	1	366	0	714
VFDB|VFG002322	VFDB|VFG002323	92.683	369	24	1	1	366	1	369	0	621
VFDB|VFG002322	VFDB|VFG002321	82.902	386	41	5	1	366	1	381	0	544
VFDB|VFG002322	PATRIC_VF|STM1959	73.585	159	38	1	3	161	4	158	6.92e-71	227
VFDB|VFG002322	PATRIC_VF|STM1959	82.955	88	15	0	279	366	408	495	1.64e-39	144
VFDB|VFG002322	PATRIC_VF|SL1344_1888	73.585	159	38	1	3	161	4	158	6.92e-71	227
VFDB|VFG002322	PATRIC_VF|SL1344_1888	82.955	88	15	0	279	366	408	495	1.64e-39	144
VFDB|VFG002322	PATRIC_VF|SEN1049	73.913	161	34	2	3	161	4	158	3.97e-70	225
VFDB|VFG002322	PATRIC_VF|SEN1049	70.642	109	32	0	258	366	397	505	4.79e-39	142
VFDB|VFG002322	PATRIC_VF|Z3013	69.811	159	44	1	3	161	4	158	1.38e-66	218
VFDB|VFG002322	PATRIC_VF|Z3013	68.421	95	29	1	272	366	491	584	3.8e-27	109
VFDB|VFG002322	PATRIC_VF|E2348C_2041	69.182	159	45	1	3	161	4	158	2.68e-66	216
VFDB|VFG002322	PATRIC_VF|E2348C_2041	69.318	88	27	0	279	366	460	547	1.93e-26	107
VFDB|VFG002322	VFDB|VFG002535	39	400	198	7	1	366	1	388	4.17e-66	211
VFDB|VFG002322	PATRIC_VF|c2338	69.182	159	45	1	3	161	4	158	6.27e-66	216
VFDB|VFG002322	PATRIC_VF|c2338	59.649	114	43	1	256	366	481	594	3.65e-28	112
VFDB|VFG002322	VFDB|VFG001854	54.286	175	74	2	3	174	4	175	2.35e-47	164
VFDB|VFG002322	VFDB|VFG001854	60.227	88	35	0	278	365	386	473	6.02e-28	111
VFDB|VFG002322	VFDB|VFG001246	48.241	199	83	3	4	185	5	200	1.08e-41	149
VFDB|VFG002322	VFDB|VFG001246	59.77	87	35	0	280	366	402	488	7.82e-27	108
VFDB|VFG002323	VFDB|VFG002323	100	369	0	0	1	369	1	369	0	719
VFDB|VFG002323	VFDB|VFG002322	92.683	369	24	1	1	369	1	366	0	626
VFDB|VFG002323	VFDB|VFG002321	83.202	381	52	2	1	369	1	381	0	550
VFDB|VFG002323	PATRIC_VF|STM1959	73.585	159	38	1	3	161	4	158	4.32e-71	228
VFDB|VFG002323	PATRIC_VF|STM1959	82.955	88	15	0	282	369	408	495	1.26e-39	144
VFDB|VFG002323	PATRIC_VF|SL1344_1888	73.585	159	38	1	3	161	4	158	4.32e-71	228
VFDB|VFG002323	PATRIC_VF|SL1344_1888	82.955	88	15	0	282	369	408	495	1.26e-39	144
VFDB|VFG002323	PATRIC_VF|SEN1049	62.802	207	65	4	3	203	4	204	1.67e-70	226
VFDB|VFG002323	PATRIC_VF|SEN1049	70.642	109	32	0	261	369	397	505	3.46e-39	143
VFDB|VFG002323	PATRIC_VF|Z3013	69.811	159	44	1	3	161	4	158	9.01e-67	218
VFDB|VFG002323	PATRIC_VF|Z3013	46.561	189	81	4	186	369	411	584	2.27e-29	116
VFDB|VFG002323	PATRIC_VF|E2348C_2041	69.182	159	45	1	3	161	4	158	1.48e-66	217
VFDB|VFG002323	PATRIC_VF|E2348C_2041	51.149	174	69	5	206	369	380	547	1.27e-27	111
VFDB|VFG002323	VFDB|VFG002535	39.75	400	198	8	1	369	1	388	1.8e-66	213
VFDB|VFG002323	PATRIC_VF|c2338	69.182	159	45	1	3	161	4	158	4.24e-66	217
VFDB|VFG002323	PATRIC_VF|c2338	59.649	114	43	1	259	369	481	594	4.04e-28	112
VFDB|VFG002323	VFDB|VFG001854	54.286	175	74	2	3	174	4	175	2e-47	165
VFDB|VFG002323	VFDB|VFG001854	62.651	83	31	0	286	368	391	473	1.86e-27	110
VFDB|VFG002323	VFDB|VFG001246	48.241	199	83	3	4	185	5	200	1.07e-41	149
VFDB|VFG002323	VFDB|VFG001246	59.77	87	35	0	283	369	402	488	7.7e-27	108
VFDB|VFG002324	VFDB|VFG002324	100	466	0	0	1	466	1	466	0	912
VFDB|VFG002324	VFDB|VFG001247	33.125	480	292	15	1	466	1	465	5.88e-52	179
VFDB|VFG002324	VFDB|VFG002536	32.225	481	280	17	11	464	32	493	4.82e-32	125
VFDB|VFG002324	VFDB|VFG002002	30.657	411	241	16	4	394	3	389	5.1e-30	120
VFDB|VFG002325	VFDB|VFG002325	100	132	0	0	1	132	1	132	5.85e-95	266
VFDB|VFG002325	VFDB|VFG002504	49.194	124	63	0	5	128	7	130	7.71e-40	128
VFDB|VFG002326	VFDB|VFG002326	100	120	0	0	1	120	1	120	5.53e-85	241
VFDB|VFG002327	VFDB|VFG002327	100	103	0	0	1	103	1	103	3.14e-70	202
VFDB|VFG002328	VFDB|VFG002328	100	566	0	0	1	566	1	566	0	1145
VFDB|VFG002328	VFDB|VFG002502	46.549	565	266	6	19	566	53	598	1.33e-165	481
VFDB|VFG002328	VFDB|VFG001251	35.304	575	346	10	14	566	28	598	3.05e-105	326
VFDB|VFG002328	VFDB|VFG002006	35.053	562	317	14	17	562	12	541	3.49e-98	306
VFDB|VFG002328	VFDB|VFG006557	30.36	583	337	16	19	565	14	563	7.83e-75	246
VFDB|VFG002328	VFDB|VFG001897	31.57	567	320	17	30	565	23	552	3.6e-68	228
VFDB|VFG002329	VFDB|VFG002329	100	330	0	0	1	330	1	330	0	655
VFDB|VFG002329	VFDB|VFG002501	58.133	332	136	3	1	330	1	331	6.11e-133	379
VFDB|VFG002329	VFDB|VFG001252	47.678	323	167	2	3	324	10	331	2.46e-102	301
VFDB|VFG002329	VFDB|VFG002005	44.073	329	180	3	3	328	1	328	1.63e-95	284
VFDB|VFG002329	VFDB|VFG001898	30.982	326	225	0	3	328	15	340	1.33e-55	182
VFDB|VFG002329	VFDB|VFG006562	31.595	326	223	0	3	328	16	341	2.14e-54	179
VFDB|VFG002330	VFDB|VFG002330	100	240	0	0	1	240	1	240	1.95e-178	486
VFDB|VFG002331	VFDB|VFG002331	100	443	0	0	1	443	1	443	0	889
VFDB|VFG002331	VFDB|VFG002499	69.595	444	132	1	1	441	75	518	0	598
VFDB|VFG002331	VFDB|VFG001254	61.972	426	156	1	18	443	29	448	0	517
VFDB|VFG002331	VFDB|VFG043340	60	435	165	3	7	441	17	442	2.81e-179	506
VFDB|VFG002331	VFDB|VFG002144	45.833	432	211	7	18	441	25	441	6.23e-123	362
VFDB|VFG002331	VFDB|VFG000048	45.602	432	223	6	12	441	19	440	9.87e-121	356
VFDB|VFG002331	VFDB|VFG007158	44.573	433	230	3	8	440	15	437	4.15e-118	350
VFDB|VFG002331	VFDB|VFG000192	44.521	438	233	4	3	440	11	438	5.39e-118	349
VFDB|VFG002331	VFDB|VFG001896	42.727	440	243	4	1	440	3	433	4.35e-114	340
VFDB|VFG002331	VFDB|VFG000390	43.88	433	233	3	8	440	15	437	8.49e-114	338
VFDB|VFG002331	VFDB|VFG006672	42.152	446	238	6	1	441	3	433	3.47e-108	324
VFDB|VFG002331	VFDB|VFG000812	41.531	431	236	5	8	437	26	441	5.93e-103	311
VFDB|VFG002331	PATRIC_VF|Z5119	41.531	431	236	5	8	437	26	441	5.93e-103	311
VFDB|VFG002331	VFDB|VFG000515	44.039	411	215	4	16	426	21	416	7.31e-103	310
VFDB|VFG002331	PATRIC_VF|SL1344_1349	44.039	411	215	4	16	426	21	416	7.31e-103	310
VFDB|VFG002331	PATRIC_VF|E2348C_3948	41.531	431	236	5	8	437	26	441	9.03e-103	310
VFDB|VFG002331	VFDB|VFG001008	38.902	419	243	5	21	435	14	423	3.54e-89	275
VFDB|VFG002331	PATRIC_VF|CP0149	38.902	419	243	5	21	435	14	423	3.54e-89	275
VFDB|VFG002331	VFDB|VFG002459	40.38	421	239	4	22	438	19	431	1.27e-87	271
VFDB|VFG002331	VFDB|VFG000555	37.441	422	252	5	22	440	15	427	2.01e-87	270
VFDB|VFG002331	PATRIC_VF|STM2894	37.441	422	252	5	22	440	15	427	2.01e-87	270
VFDB|VFG002331	PATRIC_VF|SL1344_2873	37.441	422	252	5	22	440	15	427	2.01e-87	270
VFDB|VFG002331	PATRIC_VF|STMUK_2883	37.441	422	252	5	22	440	15	427	2.01e-87	270
VFDB|VFG002331	VFDB|VFG007186	37.026	343	202	9	104	441	84	417	3.37e-63	207
VFDB|VFG002332	VFDB|VFG002332	100	148	0	0	1	148	1	148	9e-106	295
VFDB|VFG002333	VFDB|VFG002333	100	408	0	0	1	408	1	408	0	788
VFDB|VFG002334	VFDB|VFG002334	100	156	0	0	1	156	1	156	7.3e-112	311
VFDB|VFG002335	VFDB|VFG002335	100	334	0	0	1	334	1	334	0	679
VFDB|VFG002335	VFDB|VFG002491	50	322	159	2	1	321	1	321	7.65e-121	348
VFDB|VFG002335	VFDB|VFG001256	42.308	312	178	2	5	316	6	315	3.25e-81	247
VFDB|VFG002335	VFDB|VFG002019	27.089	347	221	4	5	320	8	353	3.74e-40	142
VFDB|VFG002335	VFDB|VFG001893	27.246	334	212	8	5	320	4	324	8e-32	119
VFDB|VFG002335	VFDB|VFG006592	26.846	298	197	8	1	287	1	288	5.86e-27	106
VFDB|VFG002336	VFDB|VFG002336	100	138	0	0	1	138	1	138	7.66e-97	272
VFDB|VFG002336	VFDB|VFG002492	62.308	130	44	2	12	138	38	165	6.66e-50	154
VFDB|VFG002336	VFDB|VFG002018	64.286	84	30	0	53	136	25	108	1.74e-36	118
VFDB|VFG002336	VFDB|VFG001257	50.893	112	44	2	25	136	56	156	4.5e-34	114
VFDB|VFG002337	VFDB|VFG002337	100	136	0	0	1	136	1	136	1.77e-97	273
VFDB|VFG002338	VFDB|VFG002338	100	228	0	0	1	228	1	228	1.11e-162	446
VFDB|VFG002338	VFDB|VFG002494	67.873	221	71	0	6	226	32	252	1.19e-107	308
VFDB|VFG002338	VFDB|VFG001259	59.906	212	85	0	15	226	41	252	9.93e-86	252
VFDB|VFG002338	VFDB|VFG002016	55.455	220	97	1	7	226	28	246	1e-85	252
VFDB|VFG002338	VFDB|VFG001915	53.234	201	94	0	28	228	44	244	6.79e-74	221
VFDB|VFG002338	VFDB|VFG006607	54.054	148	68	0	79	226	3	150	8.05e-54	167
VFDB|VFG002338	VFDB|VFG007162	43.75	208	105	5	28	226	11	215	7.13e-46	149
VFDB|VFG002338	VFDB|VFG000188	42.347	196	107	3	37	226	20	215	5.13e-45	147
VFDB|VFG002338	VFDB|VFG000044	40.291	206	105	3	37	226	19	222	1.53e-43	143
VFDB|VFG002338	VFDB|VFG002131	38.362	232	126	5	12	226	74	305	1.75e-42	143
VFDB|VFG002338	VFDB|VFG000827	38.889	216	116	6	11	218	2	209	5.28e-42	139
VFDB|VFG002338	VFDB|VFG000519	40.278	216	108	5	24	226	7	214	1.25e-41	138
VFDB|VFG002338	PATRIC_VF|SL1344_1353	40.278	216	108	5	24	226	7	214	1.25e-41	138
VFDB|VFG002338	PATRIC_VF|STM474_1425	40.278	216	108	5	24	226	7	214	1.25e-41	138
VFDB|VFG002338	VFDB|VFG000394	42.487	193	101	5	42	226	25	215	1.59e-41	138
VFDB|VFG002338	VFDB|VFG001012	39.906	213	108	8	25	226	8	211	5.14e-38	129
VFDB|VFG002338	VFDB|VFG002455	34.259	216	122	4	28	226	9	221	1.2e-33	118
VFDB|VFG002338	VFDB|VFG000551	37.443	219	110	6	18	218	2	211	3.54e-31	111
VFDB|VFG002338	PATRIC_VF|SL1344_2869	37.443	219	110	6	18	218	2	211	3.54e-31	111
VFDB|VFG002339	VFDB|VFG002339	100	89	0	0	1	89	1	89	1.52e-57	169
VFDB|VFG002339	PATRIC_VF|STM14_2401	74.157	89	23	0	1	89	1	89	2.54e-36	115
VFDB|VFG002340	VFDB|VFG002340	100	260	0	0	1	260	1	260	0	497
VFDB|VFG002340	VFDB|VFG002496	44.015	259	144	1	1	258	1	259	1.83e-67	207
VFDB|VFG002340	VFDB|VFG001261	40.086	232	133	4	1	229	1	229	1.51e-42	143
VFDB|VFG002340	VFDB|VFG002014	30.342	234	158	3	2	231	1	233	8.41e-31	112
VFDB|VFG002341	VFDB|VFG002341	100	326	0	0	1	326	1	326	0	654
VFDB|VFG002341	VFDB|VFG002518	28.362	409	204	8	1	323	1	406	4.82e-38	137
VFDB|VFG002341	VFDB|VFG002000	26.392	413	212	10	1	324	1	410	1.23e-30	117
VFDB|VFG002342	VFDB|VFG002342	100	554	0	0	1	554	1	554	0	1102
VFDB|VFG002342	VFDB|VFG002517	35.491	448	275	6	1	442	1	440	5.21e-79	259
VFDB|VFG002342	VFDB|VFG001244	33.906	466	279	9	5	453	4	457	6.44e-69	232
VFDB|VFG002342	VFDB|VFG001999	31.29	473	301	10	4	462	2	464	8.32e-49	176
VFDB|VFG002343	VFDB|VFG002343	100	307	0	0	1	307	1	307	0	628
VFDB|VFG002343	VFDB|VFG002516	43.894	303	144	5	5	288	15	310	5.17e-68	212
VFDB|VFG002343	VFDB|VFG001243	35.657	373	152	10	3	289	16	386	9.91e-53	175
VFDB|VFG002343	VFDB|VFG043331	33.916	286	164	5	4	284	10	275	1.49e-37	132
VFDB|VFG002344	VFDB|VFG002344	100	358	0	0	1	358	1	358	0	700
VFDB|VFG002344	VFDB|VFG002515	61.905	357	124	3	13	358	42	397	4.77e-147	418
VFDB|VFG002344	VFDB|VFG001242	49.713	348	172	3	13	358	23	369	3.97e-110	323
VFDB|VFG002344	VFDB|VFG001998	49.014	355	178	3	5	358	42	394	7.97e-101	300
VFDB|VFG002344	VFDB|VFG001926	39.891	366	188	10	2	358	6	348	1.54e-75	234
VFDB|VFG002344	VFDB|VFG006538	36.592	358	204	6	1	358	8	342	1.85e-70	221
VFDB|VFG002345	VFDB|VFG002345	100	227	0	0	1	227	1	227	3.18e-170	465
VFDB|VFG002345	VFDB|VFG002514	57.346	211	83	3	17	227	37	240	7.49e-74	221
VFDB|VFG002345	VFDB|VFG001997	35.874	223	133	2	4	221	6	223	7.11e-39	132
VFDB|VFG002345	VFDB|VFG001241	38.117	223	113	8	14	223	16	226	1.18e-36	126
VFDB|VFG002346	VFDB|VFG002346	100	217	0	0	1	217	1	217	1.89e-158	434
VFDB|VFG002346	VFDB|VFG002513	70.968	217	63	0	1	217	44	260	9.77e-110	313
VFDB|VFG002346	VFDB|VFG001240	56.019	216	95	0	1	216	44	259	1.85e-82	243
VFDB|VFG002346	VFDB|VFG001996	54.63	216	98	0	1	216	44	259	2.04e-80	238
VFDB|VFG002346	VFDB|VFG001913	46.789	218	115	1	1	217	44	261	1.13e-67	206
VFDB|VFG002346	VFDB|VFG006701	47.465	217	114	0	1	217	44	260	6.58e-67	204
VFDB|VFG002346	VFDB|VFG002512	31.982	222	128	7	11	217	36	249	1.09e-26	100
VFDB|VFG002347	VFDB|VFG002347	100	251	0	0	1	251	1	251	0	507
VFDB|VFG002347	VFDB|VFG002512	52.124	259	110	4	1	251	1	253	1.95e-82	244
VFDB|VFG002347	VFDB|VFG001239	38.492	252	151	3	1	251	1	249	8.44e-55	174
VFDB|VFG002347	VFDB|VFG001995	36.759	253	148	4	1	248	1	246	6.5e-51	164
VFDB|VFG002347	VFDB|VFG001996	33.333	270	139	12	8	248	4	261	3.24e-27	103
VFDB|VFG002348	VFDB|VFG002348	100	419	0	0	1	419	1	419	0	840
VFDB|VFG002348	VFDB|VFG002511	42.29	428	222	11	1	418	1	413	3.43e-89	274
VFDB|VFG002348	VFDB|VFG001238	34.764	466	253	10	1	419	1	462	3.46e-71	228
VFDB|VFG002348	VFDB|VFG001994	35.135	444	256	12	1	419	1	437	6.68e-71	227
VFDB|VFG002348	VFDB|VFG001930	28.736	435	230	15	25	419	470	864	3e-32	126
VFDB|VFG002348	VFDB|VFG000278	33.2	250	134	8	185	419	486	717	2.37e-30	120
VFDB|VFG002349	VFDB|VFG002349	100	191	0	0	1	191	1	191	1.61e-136	377
VFDB|VFG002349	VFDB|VFG002510	43.005	193	104	4	1	191	78	266	3.43e-39	132
VFDB|VFG002349	VFDB|VFG001993	33.333	192	122	3	1	190	36	223	1.3e-31	111
VFDB|VFG002349	VFDB|VFG001237	38.021	192	113	2	1	190	48	235	3.04e-31	110
VFDB|VFG002350	VFDB|VFG002350	100	134	0	0	1	134	1	134	4.83e-96	270
VFDB|VFG002350	VFDB|VFG002509	68.116	138	38	1	2	133	3	140	6.68e-64	189
VFDB|VFG002350	VFDB|VFG001236	45.89	146	67	2	1	134	1	146	3.79e-37	121
VFDB|VFG002350	VFDB|VFG001992	45	140	71	2	1	134	1	140	9.23e-33	110
VFDB|VFG002351	VFDB|VFG002351	100	137	0	0	1	137	1	137	8.71e-99	277
VFDB|VFG002351	VFDB|VFG002508	45.223	157	63	4	1	134	1	157	3.3e-40	129
VFDB|VFG002351	VFDB|VFG014148	40.458	131	76	1	5	135	5	133	1.81e-32	109
VFDB|VFG002352	VFDB|VFG002352	100	200	0	0	1	200	1	200	6e-149	409
VFDB|VFG002352	VFDB|VFG002507	39.487	195	110	4	12	200	62	254	1.32e-36	125
VFDB|VFG002353	VFDB|VFG002353	100	85	0	0	1	85	1	85	7.52e-58	169
