	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
1233908	YP_004415038.1	VFDB|VFG002288	36.0	75	44	2	5	79	788	858	0.007	30.8
820248	YP_009282558.1	VFDB|VFG001996	33.333	57	31	1	9	65	181	230	0.006	30.8
1064849	YP_006383530.1	PATRIC_VF|Rv2745c	27.184	103	65	3	1	98	8	105	0.01	30.8
990828	YP_529848.1	VFDB|VFG045470	29.091	55	39	0	3	57	4	58	0.006	30.8
1233172	YP_004414947.1	VFDB|VFG041301	25.0	72	54	0	51	122	552	623	0.024	30.8
873531	YP_003580031.1	PATRIC_VF|Rv3701c	35.294	51	31	1	40	88	234	284	0.035	30.8
820257	YP_009282559.1	VFDB|VFG001302	42.424	33	19	0	65	97	196	228	0.021	30.8
818777	YP_009281748.1	VFDB|VFG010708	37.5	56	34	1	80	134	440	495	0.041	30.8
1058632	YP_512351.1	PATRIC_VF|Rv3286c	33.333	42	28	0	76	117	206	247	0.03	30.8
664136	YP_009226849.1	VFDB|VFG007154	30.488	82	52	3	155	235	13	90	0.046	30.8
116109	YP_009035089.1	PATRIC_VF|Rv3132c	34.091	44	29	0	25	68	479	522	0.022	30.8
1218413	YP_004323521.1	VFDB|VFG007160	34.545	55	30	1	34	82	275	329	0.048	30.8
115291	YP_009036069.1	VFDB|VFG002287	31.034	58	30	1	15	62	47	104	0.007	30.8
533530	YP_009205227.1	PATRIC_VF|ERDMAN_4190	43.243	37	19	2	6	41	310	345	0.001	30.8
207119	YP_007001794.1	PATRIC_VF|SL1344_0436	42.857	28	16	0	6	33	538	565	0.013	30.8
767170	YP_009276508.1	VFDB|VFG002218	48.276	29	14	1	3	30	177	205	0.05	30.8
1055445	YP_398501.1	VFDB|VFG001924	30.769	52	35	1	20	70	484	535	0.04	30.8
759890	YP_009274825.1	PATRIC_VF|Rv1660	24.658	73	54	1	41	112	205	277	0.024	30.8
664057	YP_009226840.1	PATRIC_VF|CP0182	32.692	52	34	1	10	60	976	1027	0.007	30.8
664222	YP_009226861.1	VFDB|VFG000015	25.743	101	60	2	11	96	103	203	0.019	30.8
1356977	YP_007392800.1	VFDB|VFG043345	45.946	37	19	1	17	53	416	451	0.005	30.8
403156	YP_006908177.1	VFDB|VFG000996	29.032	62	43	1	50	111	22	82	0.036	30.8
1356453	YP_007392728.1	VFDB|VFG002172	40.0	40	22	1	75	112	657	696	0.04	30.8
403157	YP_006908177.1	PATRIC_VF|CP0137	29.032	62	43	1	50	111	22	82	0.036	30.8
254360	YP_009098141.1	PATRIC_VF|VBIBarTri113218_0305	51.724	29	14	0	2	30	195	223	0.007	30.8
1243938	YP_004895345.1	PATRIC_VF|SL1344_2841	31.746	63	35	3	54	108	152	214	0.034	30.8
398148	YP_009125736.1	PATRIC_VF|STM14_1688	30.0	50	32	2	6	54	48	95	0.034	30.8
398146	YP_009125736.1	VFDB|VFG000494	30.0	50	32	2	6	54	48	95	0.034	30.8
1357152	YP_007392827.1	VFDB|VFG001296	29.07	86	56	2	8	93	124	204	0.023	30.8
115568	YP_009036397.1	VFDB|VFG001316	29.114	79	52	1	25	99	454	532	0.037	30.8
398147	YP_009125736.1	PATRIC_VF|STM474_1399	30.0	50	32	2	6	54	48	95	0.034	30.8
372688	YP_009147752.1	PATRIC_VF|lmo1439	29.231	65	44	1	67	131	102	164	0.025	30.8
26899	YP_009003354.1	VFDB|VFG000269	35.714	42	26	1	89	130	191	231	0.041	30.4
630708	YP_009195820.1	PATRIC_VF|c3589	40.741	27	16	0	15	41	62	88	0.026	30.4
1351396	YP_007006641.1	PATRIC_VF|CP0226	33.333	57	35	2	43	97	388	443	0.035	30.4
92416	YP_009021311.1	VFDB|VFG005293	43.333	30	17	0	34	63	89	118	0.033	30.4
261526	YP_009100732.1	VFDB|VFG002094	36.765	68	36	3	29	93	38	101	0.026	30.4
660516	YP_009225955.1	VFDB|VFG002431	35.849	53	31	1	80	132	15	64	0.043	30.4
131995	YP_009043038.1	VFDB|VFG045585	28.358	67	43	2	18	79	34	100	0.021	30.4
1161530	YP_003090207.1	VFDB|VFG002524	31.522	92	53	5	21	104	20	109	0.025	30.4
1463623	YP_008410623.1	VFDB|VFG002413	32.653	49	32	1	5	53	143	190	0.028	30.4
430974	YP_009149591.1	PATRIC_VF|Rv2703	31.081	74	48	1	12	82	206	279	0.021	30.4
708578	YP_009220953.1	VFDB|VFG005293	43.333	30	17	0	13	42	89	118	0.025	30.4
709147	YP_009221398.1	VFDB|VFG001268	36.364	44	27	1	40	82	245	288	0.022	30.4
1028439	NP_795507.1	VFDB|VFG002183	33.75	80	40	3	8	85	1	69	0.013	30.4
1351395	YP_007006641.1	VFDB|VFG002042	33.333	57	35	2	43	97	388	443	0.035	30.4
789248	YP_009280518.1	VFDB|VFG000264	27.381	84	58	2	5	88	222	302	0.017	30.4
1330300	YP_007111590.1	VFDB|VFG000422	42.5	40	21	1	9	48	163	200	0.004	30.4
709586	YP_009221463.1	PATRIC_VF|Z4341	40.541	37	19	1	76	112	279	312	0.024	30.4
54623	YP_008433423.1	PATRIC_VF|STM474_2081	25.0	88	50	3	2	73	138	225	0.042	30.4
1351394	YP_007006641.1	VFDB|VFG012841	33.333	57	35	2	43	97	430	485	0.034	30.4
403411	YP_006908214.1	VFDB|VFG000884	21.311	61	45	1	4	61	469	529	0.017	30.4
836831	YP_009285988.1	VFDB|VFG000921	35.556	45	24	1	49	93	110	149	0.028	30.4
905762	YP_004306725.1	VFDB|VFG000178	35.484	31	20	0	1	31	1	31	0.003	30.4
905763	YP_004306725.1	VFDB|VFG042860	33.962	53	29	1	3	49	14	66	0.004	30.4
543878	YP_009207378.1	VFDB|VFG002477	26.19	84	59	1	28	111	42	122	0.028	30.4
118545	YP_009036853.1	PATRIC_VF|Rv3132c	34.091	44	29	0	25	68	479	522	0.032	30.4
730583	YP_009268653.1	PATRIC_VF|Rv1966	28.571	70	45	2	3	70	211	277	0.018	30.4
740906	YP_009199400.1	PATRIC_VF|STM14_2300	28.75	80	45	4	27	101	17	89	0.038	30.4
740876	YP_009199394.1	VFDB|VFG001144	42.857	49	20	3	17	58	72	119	0.022	30.4
660262	YP_009225915.1	VFDB|VFG002408	43.75	32	14	1	98	129	225	252	0.04	30.4
83938	YP_009017529.1	PATRIC_VF|BCG_2067c	36.667	60	30	2	4	63	3077	3128	0.029	30.4
1331184	YP_007111717.1	VFDB|VFG000422	42.5	40	21	1	9	48	163	200	0.004	30.4
706879	YP_009204754.1	PATRIC_VF|BCG_2067c	36.667	60	30	2	4	63	3077	3128	0.029	30.4
873868	YP_003580091.1	PATRIC_VF|EC042_pAA031	25.316	79	50	3	1	79	34	103	0.016	30.4
38269	YP_009010290.1	VFDB|VFG002145	30.208	96	49	4	20	103	36	125	0.049	30.4
787914	YP_009279859.1	VFDB|VFG045497	34.426	61	37	2	1	61	143	200	0.01	30.4
730582	YP_009268653.1	PATRIC_VF|MT2018	28.571	70	45	2	3	70	211	277	0.018	30.4
495365	YP_009196045.1	PATRIC_VF|STM474_2339	39.024	41	25	0	54	94	68	108	0.022	30.4
372364	YP_009147709.1	VFDB|VFG001951	31.034	87	52	3	1	86	1	80	0.025	30.4
1162454	YP_003097291.1	PATRIC_VF|Btr_2533	29.167	72	44	2	9	80	270	334	0.027	30.4
660345	YP_009225927.1	VFDB|VFG001883	36.585	41	19	1	23	56	415	455	0.021	30.4
59414	YP_009011554.1	VFDB|VFG001309	26.374	91	56	3	12	100	14	95	0.028	30.4
1464221	YP_008410842.1	VFDB|VFG001149	31.373	51	35	0	55	105	377	427	0.039	30.4
836370	YP_009285928.1	VFDB|VFG001927	24.107	112	80	3	22	132	351	458	0.049	30.4
836806	YP_009285984.1	VFDB|VFG043395	39.13	46	25	2	35	80	219	261	0.011	30.4
290200	NP_116529.1	VFDB|VFG045470	33.929	56	37	0	11	66	6	61	0.003	30.4
531059	YP_009204865.1	VFDB|VFG007158	43.902	41	17	1	8	42	39	79	0.021	30.4
197832	YP_009004827.1	VFDB|VFG045514	34.0	50	32	1	77	126	98	146	0.034	30.4
1028527	NP_795492.1	VFDB|VFG045470	34.043	47	31	0	13	59	14	60	0.002	30.4
926687	YP_009322130.1	PATRIC_VF|lmo0441	27.5	80	58	0	3	82	17	96	0.029	30.4
637932	YP_009221326.1	PATRIC_VF|BCG_2067c	36.667	60	30	2	4	63	3077	3128	0.029	30.4
838123	YP_009286261.1	PATRIC_VF|Rv3114	36.957	46	29	0	81	126	67	112	0.049	30.4
13973	YP_008857014.1	VFDB|VFG042860	33.962	53	29	1	3	49	14	66	0.004	30.4
86081	YP_009017826.1	VFDB|VFG000218	36.0	50	30	1	26	73	118	167	0.011	30.4
1252331	YP_004935810.1	PATRIC_VF|SL1344_2939	28.571	70	49	1	23	92	445	513	0.022	30.4
636962	YP_009221181.1	VFDB|VFG000218	36.0	50	30	1	28	75	118	167	0.01	30.4
1329317	YP_007111450.1	VFDB|VFG000422	42.5	40	21	1	9	48	163	200	0.004	30.4
171884	YP_009044528.1	VFDB|VFG045470	30.0	60	42	0	10	69	3	62	0.003	30.4
11774	YP_008853818.1	VFDB|VFG003997	38.182	55	27	1	12	66	182	229	0.008	30.4
12445	YP_008853745.1	VFDB|VFG041268	52.632	19	9	0	84	102	380	398	0.024	30.4
47708	YP_009008602.1	PATRIC_VF|Rv0101	36.364	66	41	1	11	76	1300	1364	0.041	30.4
490023	YP_009195232.1	PATRIC_VF|CP0128	27.907	43	31	0	16	58	135	177	0.025	30.4
1296161	YP_007004673.1	VFDB|VFG002276	24.528	53	40	0	51	103	1036	1088	0.037	30.4
11784	YP_008853818.1	VFDB|VFG002482	48.571	35	18	0	33	67	770	804	0.008	30.4
736698	YP_009269069.1	VFDB|VFG000921	35.556	45	24	1	49	93	110	149	0.029	30.4
1247417	YP_004934243.1	PATRIC_VF|STM14_1687	40.0	30	18	0	37	66	141	170	0.013	30.4
246644	YP_009103698.1	VFDB|VFG001839	40.0	50	30	0	17	66	612	661	0.008	30.4
48047	YP_009008654.1	VFDB|VFG000027	37.931	58	31	2	23	75	778	835	0.039	30.4
246645	YP_009103698.1	VFDB|VFG001839	47.368	38	20	0	22	59	562	599	0.008	30.4
666069	YP_009227111.1	VFDB|VFG012022	35.294	34	22	0	15	48	82	115	0.032	30.4
382564	YP_009152402.1	VFDB|VFG000131	28.205	39	28	0	53	91	78	116	0.021	30.4
1313680	YP_006986345.1	PATRIC_VF|STM14_1714	28.169	71	44	2	17	83	196	263	0.024	30.4
1313679	YP_006986345.1	PATRIC_VF|STM474_1424	28.169	71	44	2	17	83	196	263	0.024	30.4
713716	YP_009126613.1	VFDB|VFG000423	35.135	37	24	0	20	56	104	140	0.048	30.4
713717	YP_009126613.1	PATRIC_VF|STY4651	35.135	37	24	0	20	56	104	140	0.048	30.4
713718	YP_009126613.1	PATRIC_VF|t4344	35.135	37	24	0	20	56	104	140	0.048	30.4
713785	YP_009126622.1	VFDB|VFG046120	46.341	41	21	1	40	79	347	387	0.011	30.4
1462499	YP_008410297.1	VFDB|VFG002440	37.143	35	22	0	12	46	159	193	0.026	30.4
13972	YP_008857014.1	VFDB|VFG000178	35.484	31	20	0	1	31	1	31	0.003	30.4
597656	YP_009217325.1	VFDB|VFG000119	34.783	69	40	3	11	79	42	105	0.025	30.4
730368	NP_690738.1	VFDB|VFG041296	45.714	35	17	1	81	115	497	529	0.045	30.4
970096	YP_008858872.1	VFDB|VFG002199	36.364	55	35	0	54	108	1628	1682	0.029	30.4
169642	YP_009042866.1	VFDB|VFG045470	30.0	60	42	0	10	69	3	62	0.003	30.4
133760	YP_009043480.1	PATRIC_VF|Lmon1_020100006893	50.0	30	15	0	106	135	671	700	0.046	30.4
799512	YP_009289275.1	VFDB|VFG002538	28.125	64	46	0	15	78	173	236	0.032	30.4
381696	YP_009152211.1	VFDB|VFG016667	25.0	76	49	2	20	95	1477	1544	0.018	30.4
666317	YP_009222622.1	PATRIC_VF|MRA_2369	33.333	51	28	1	5	49	146	196	0.005	30.4
133836	YP_009043492.1	VFDB|VFG045470	30.0	60	42	0	10	69	3	62	0.003	30.4
1396626	YP_001957073.1	PATRIC_VF|Rv1527c	31.746	63	38	1	17	74	998	1060	0.01	30.4
789391	YP_009280538.1	VFDB|VFG002104	35.802	81	46	4	23	97	18	98	0.028	30.4
1113113	YP_001949959.1	VFDB|VFG011429	31.373	51	35	0	9	59	6	56	0.007	30.4
1247415	YP_004934243.1	PATRIC_VF|STM474_1398	40.0	30	18	0	37	66	157	186	0.013	30.4
202426	YP_008857920.1	PATRIC_VF|SL1344_3638	27.273	66	48	0	36	101	241	306	0.03	30.4
583517	YP_009214724.1	PATRIC_VF|Rv3010c	45.0	40	19	1	21	60	85	121	0.013	30.4
711201	YP_009223539.1	VFDB|VFG045547	28.169	71	43	3	60	127	214	279	0.039	30.4
588738	YP_009215568.1	VFDB|VFG007177	43.243	37	19	1	1	35	250	286	0.007	30.4
892006	YP_009301206.1	VFDB|VFG000117	38.462	39	21	1	7	42	82	120	0.004	30.4
421768	YP_001429967.1	VFDB|VFG002012	26.667	75	53	1	8	82	511	583	0.017	30.4
1247416	YP_004934243.1	PATRIC_VF|SEN1653	40.0	30	18	0	37	66	141	170	0.013	30.4
598134	YP_009217396.1	VFDB|VFG043383	26.154	65	48	0	10	74	167	231	0.03	30.4
738638	YP_009269346.1	VFDB|VFG000921	35.556	45	24	1	49	93	110	149	0.029	30.4
1314146	YP_006986406.1	VFDB|VFG042555	28.155	103	63	4	20	117	33	129	0.03	30.4
330908	YP_009140837.1	VFDB|VFG000974	48.276	29	14	1	10	37	430	458	0.013	30.4
1252333	YP_004935810.1	PATRIC_VF|STM2958	28.571	70	49	1	23	92	445	513	0.022	30.4
1252332	YP_004935810.1	PATRIC_VF|STM14_3566	28.571	70	49	1	23	92	445	513	0.022	30.4
1018562	NP_663663.1	VFDB|VFG042444	43.75	32	17	1	1	31	85	116	0.005	30.4
179878	YP_009052214.1	VFDB|VFG007023	37.838	37	23	0	19	55	280	316	0.005	30.4
845894	YP_009287884.1	PATRIC_VF|lmo1695	29.73	111	70	5	6	113	673	778	0.029	30.4
251776	YP_009042657.1	VFDB|VFG012841	22.642	53	33	1	16	60	483	535	0.024	30.4
360596	YP_009151316.1	PATRIC_VF|STM474_3887	25.882	85	43	2	4	69	122	205	0.008	30.4
144878	YP_006988289.1	VFDB|VFG041319	28.358	67	45	2	11	74	14	80	0.009	30.4
944723	YP_009325006.1	VFDB|VFG032821	37.037	54	28	3	14	61	522	575	0.032	30.4
1286796	YP_007003067.1	PATRIC_VF|Rv2391	30.645	62	42	1	5	65	478	539	0.027	30.4
658917	YP_009225746.1	VFDB|VFG002431	35.849	53	31	1	80	132	15	64	0.043	30.4
556936	YP_009209946.1	VFDB|VFG002477	26.19	84	59	1	28	111	42	122	0.028	30.4
1395802	YP_001956949.1	VFDB|VFG000068	34.783	92	53	5	38	127	509	595	0.05	30.4
92862	YP_009021385.1	PATRIC_VF|SL1344_2841	31.746	63	35	3	54	108	152	214	0.046	30.4
292480	NP_076683.1	PATRIC_VF|Z3404	25.316	79	42	4	48	109	46	124	0.039	30.4
873251	YP_003579995.1	VFDB|VFG001315	34.568	81	46	4	38	115	259	335	0.038	30.4
844824	YP_009287728.1	PATRIC_VF|Z3404	47.826	23	12	0	21	43	223	245	0.009	30.4
878027	YP_009301718.1	PATRIC_VF|SL1344_3875	23.75	80	53	2	6	85	28	99	0.009	30.4
1332743	YP_007111946.1	VFDB|VFG001863	28.049	82	55	1	3	84	4	81	0.04	30.4
1231959	YP_004327554.1	PATRIC_VF|SL1344_2841	31.746	63	35	3	54	108	152	214	0.048	30.4
208870	YP_009008892.1	VFDB|VFG001242	28.125	64	39	2	5	67	150	207	0.009	30.4
888890	YP_009302893.1	PATRIC_VF|lmo0582	31.915	47	31	1	9	55	413	458	0.01	30.4
1049520	YP_240201.1	VFDB|VFG001376	27.66	47	34	0	8	54	26	72	0.014	30.4
318262	YP_009134037.1	VFDB|VFG045584	32.653	49	31	1	1	47	324	372	0.013	30.4
1009496	NP_818634.1	PATRIC_VF|MMAR_5374	43.182	44	22	1	51	91	17	60	0.014	30.4
1478726	YP_008531656.1	VFDB|VFG016466	41.304	46	25	1	36	79	197	242	0.045	30.4
1472318	YP_006489271.1	VFDB|VFG000519	32.53	83	43	4	49	131	119	188	0.031	30.4
1472319	YP_006489271.1	PATRIC_VF|SL1344_1353	32.53	83	43	4	49	131	119	188	0.031	30.4
421365	YP_001429841.1	VFDB|VFG002012	26.667	75	53	1	8	82	511	583	0.017	30.4
1395803	YP_001956949.1	PATRIC_VF|lmo0204	34.783	92	53	5	38	127	509	595	0.05	30.4
1105187	YP_001595160.1	PATRIC_VF|SL1344_2841	34.375	64	36	2	26	83	208	271	0.018	30.4
963364	YP_008051035.1	VFDB|VFG001827	33.333	54	36	0	51	104	7	60	0.041	30.4
458643	YP_009190903.1	VFDB|VFG045566	36.364	44	26	1	15	58	73	114	0.008	30.4
292211	NP_076649.1	PATRIC_VF|Z5014	25.0	68	50	1	64	130	859	926	0.045	30.4
1170482	YP_003347312.1	VFDB|VFG005785	30.928	97	50	4	50	140	55	140	0.048	30.4
275903	YP_006908793.1	VFDB|VFG000015	44.444	27	15	0	16	42	101	127	0.007	30.4
974300	YP_008409383.1	VFDB|VFG000262	25.49	102	61	3	7	99	107	202	0.034	30.4
1285998	YP_007002938.1	VFDB|VFG041275	46.667	30	16	0	109	138	182	211	0.044	30.4
1467048	YP_008318271.1	VFDB|VFG042473	51.613	31	13	1	28	56	477	507	0.013	30.4
700267	YP_008857774.1	VFDB|VFG000178	35.484	31	20	0	1	31	1	31	0.003	30.4
359148	YP_009150738.1	VFDB|VFG000884	25.316	79	54	2	16	94	456	529	0.044	30.4
1466973	YP_008318261.1	VFDB|VFG002093	29.545	44	31	0	63	106	284	327	0.034	30.4
700268	YP_008857774.1	VFDB|VFG042860	33.962	53	29	1	3	49	14	66	0.004	30.4
872372	YP_003934935.1	PATRIC_VF|SL1344_1292	28.571	56	40	0	20	75	164	219	0.012	30.4
386501	YP_008858699.1	VFDB|VFG000306	41.935	31	18	0	35	65	687	717	0.012	30.4
872373	YP_003934935.1	PATRIC_VF|STM1358	28.571	56	40	0	20	75	164	219	0.012	30.4
260442	YP_009100574.1	PATRIC_VF|BUsg152	33.333	39	25	1	13	51	567	604	0.007	30.4
185951	YP_009055380.1	PATRIC_VF|Rv2391	42.308	26	15	0	8	33	217	242	0.04	30.4
962794	YP_008050957.1	VFDB|VFG000950	34.615	78	44	2	2	79	344	414	0.028	30.4
1319780	YP_007010272.1	VFDB|VFG000884	35.849	53	30	1	71	119	544	596	0.046	30.4
55253	YP_008433519.1	PATRIC_VF|S1855	32.895	76	45	3	20	89	160	235	0.044	30.4
785105	YP_009292470.1	VFDB|VFG002195	37.5	32	20	0	21	52	117	148	0.006	30.4
547188	YP_009207934.1	VFDB|VFG041321	27.083	48	33	1	14	59	76	123	0.023	30.4
744750	YP_009274095.1	VFDB|VFG001142	28.986	69	37	2	43	110	262	319	0.046	30.4
424860	YP_008125391.2	PATRIC_VF|SL1344_2877	50.0	24	12	0	87	110	376	399	0.023	30.4
424859	YP_008125391.2	PATRIC_VF|STM2898	50.0	24	12	0	87	110	376	399	0.023	30.4
55252	YP_008433519.1	PATRIC_VF|SFK218_2608	32.895	76	45	3	20	89	160	235	0.044	30.4
55251	YP_008433519.1	PATRIC_VF|VBIShiFle211407_1879	32.895	76	45	3	20	89	160	235	0.044	30.4
405529	YP_009167731.1	PATRIC_VF|c4648	26.866	67	46	2	33	96	55	121	0.032	30.4
944276	YP_009324940.1	VFDB|VFG002195	37.5	32	20	0	21	52	117	148	0.006	30.4
424858	YP_008125391.2	VFDB|VFG000559	50.0	24	12	0	87	110	376	399	0.023	30.4
888889	YP_009302893.1	VFDB|VFG000070	31.915	47	31	1	9	55	413	458	0.01	30.4
279455	YP_009101149.1	VFDB|VFG000865	26.25	80	44	3	29	108	26	90	0.048	30.4
785056	YP_009288674.1	VFDB|VFG043321	32.558	43	29	0	53	95	47	89	0.01	30.4
1472320	YP_006489271.1	PATRIC_VF|STM474_1425	32.53	83	43	4	49	131	119	188	0.031	30.4
128551	YP_009009540.1	VFDB|VFG042436	37.037	54	26	2	5	56	705	752	0.004	30.4
787329	YP_009279892.1	VFDB|VFG006199	41.176	34	18	1	37	68	13	46	0.029	30.4
174848	YP_008126706.1	VFDB|VFG002076	27.869	61	44	0	41	101	586	646	0.049	30.4
1379015	YP_007673802.1	PATRIC_VF|STM14_5560	25.0	48	36	0	30	77	129	176	0.01	30.4
1394453	YP_001956743.1	VFDB|VFG016005	31.707	41	26	1	20	58	139	179	0.017	30.4
1107336	YP_001595886.1	VFDB|VFG045490	36.842	38	24	0	36	73	86	123	0.036	30.4
1379016	YP_007673802.1	PATRIC_VF|PSLT037	25.0	48	36	0	30	77	129	176	0.01	30.4
1166977	YP_003347724.1	VFDB|VFG000218	36.0	50	30	1	26	73	118	167	0.011	30.4
1379247	YP_007673833.1	VFDB|VFG011429	46.429	28	15	0	54	81	32	59	0.021	30.4
173125	YP_009044693.1	VFDB|VFG007158	43.902	41	17	1	8	42	39	79	0.021	30.4
1316019	YP_006986962.1	VFDB|VFG000161	30.252	119	65	5	2	105	1592	1707	0.045	30.4
481158	YP_008241388.1	VFDB|VFG006572	25.581	86	54	3	8	90	152	230	0.015	30.4
188038	YP_009055664.1	PATRIC_VF|Lmon1_020100006893	50.0	30	15	0	106	135	671	700	0.042	30.4
1316018	YP_006986962.1	VFDB|VFG000161	30.252	119	65	5	2	105	531	646	0.045	30.4
1289304	YP_007003406.1	PATRIC_VF|VBILisMon5687_1618	36.735	49	30	1	2	49	27	75	0.028	30.4
404810	YP_009125444.1	VFDB|VFG013321	26.154	65	42	2	14	74	52	114	0.008	30.4
203007	YP_007869990.1	VFDB|VFG045505	44.444	27	15	0	62	88	76	102	0.049	30.4
404785	YP_009125439.1	VFDB|VFG001938	40.0	30	18	0	44	73	123	152	0.04	30.4
158668	YP_008771645.1	PATRIC_VF|SL1344_2841	31.746	63	35	3	54	108	152	214	0.048	30.4
403510	YP_009099998.1	VFDB|VFG002120	33.333	78	38	3	7	84	1492	1555	0.039	30.4
741799	YP_009211039.1	VFDB|VFG001144	42.857	49	20	3	17	58	72	119	0.022	30.4
481663	YP_008241463.1	VFDB|VFG001895	24.348	115	80	3	23	131	83	196	0.045	30.4
1472680	YP_006489333.1	PATRIC_VF|SL1344_4197	38.71	31	19	0	10	40	4046	4076	0.013	30.4
1394300	YP_007677715.1	VFDB|VFG001357	30.189	53	35	1	9	61	447	497	0.012	30.4
1245516	YP_004894001.1	VFDB|VFG042429	29.231	65	39	2	3	63	4	65	0.025	30.4
854463	YP_009290076.1	PATRIC_VF|E2348C_3935	45.455	33	15	1	37	69	141	170	0.007	30.4
1313678	YP_006986345.1	VFDB|VFG000518	28.169	71	44	2	17	83	196	263	0.024	30.4
854462	YP_009290076.1	VFDB|VFG000743	45.455	33	15	1	37	69	141	170	0.007	30.4
332123	YP_009140994.1	VFDB|VFG000381	58.333	24	10	0	6	29	183	206	0.017	30.4
187951	YP_009055652.1	VFDB|VFG045470	30.0	60	42	0	10	69	3	62	0.003	30.4
82669	YP_009017340.1	PATRIC_VF|STM14_4536	29.167	72	45	3	5	72	337	406	0.013	30.4
878026	YP_009301718.1	PATRIC_VF|STM14_4713	23.75	80	53	2	6	85	28	99	0.009	30.4
119096	YP_009037213.1	VFDB|VFG009570	60.87	23	9	0	4	26	638	660	0.047	30.4
1478860	YP_008531674.1	VFDB|VFG002120	31.034	58	38	1	17	74	1747	1802	0.01	30.4
1395848	YP_001956954.1	VFDB|VFG041906	27.381	84	51	3	37	120	12	85	0.04	30.4
561084	YP_009210842.1	PATRIC_VF|Rv3545c	44.444	36	17	2	58	93	180	212	0.046	30.4
503436	YP_009198280.1	VFDB|VFG001361	28.571	56	40	0	37	92	490	545	0.016	30.4
1017380	NP_818268.1	PATRIC_VF|BCG_2067c	36.667	60	30	2	4	63	3077	3128	0.029	30.4
731511	NP_056720.1	VFDB|VFG045470	32.727	55	37	0	1	55	3	57	0.013	30.4
1168969	YP_003347616.1	VFDB|VFG001248	31.884	69	37	2	45	103	242	310	0.041	30.4
963365	YP_008051035.1	PATRIC_VF|SS322685_3589	33.333	54	36	0	51	104	19	72	0.045	30.4
1168913	YP_003347607.1	VFDB|VFG001962	48.571	35	16	1	63	97	90	122	0.022	30.4
1168912	YP_003347607.1	VFDB|VFG001966	48.571	35	16	1	63	97	90	122	0.02	30.4
1168765	YP_003347585.1	VFDB|VFG005785	30.928	97	50	4	50	140	55	140	0.048	30.4
997226	YP_006560964.1	PATRIC_VF|lmo1446	29.31	116	59	5	35	135	169	276	0.036	30.4
455344	YP_009190476.1	VFDB|VFG043321	32.558	43	29	0	53	95	47	89	0.012	30.4
1441542	YP_008060999.1	PATRIC_VF|BCG_2067c	36.667	60	30	2	4	63	3077	3128	0.029	30.4
540642	YP_009206561.1	VFDB|VFG001346	29.07	86	52	4	89	174	43	119	0.049	30.4
197278	YP_009021522.1	VFDB|VFG000359	40.0	45	27	0	9	53	136	180	0.025	30.4
261125	YP_009100672.1	VFDB|VFG012807	29.508	61	43	0	4	64	353	413	0.007	30.4
1167923	YP_003347865.1	PATRIC_VF|BCG_2067c	36.667	60	30	2	4	63	3077	3128	0.029	30.4
325063	YP_009134499.1	VFDB|VFG001835	43.333	30	17	0	36	65	285	314	0.015	30.4
1107118	YP_001595851.1	VFDB|VFG010682	32.258	62	38	1	17	78	310	367	0.036	30.4
261126	YP_009100672.1	PATRIC_VF|CP0094	29.508	61	43	0	4	64	353	413	0.007	30.4
1288819	YP_007003342.1	VFDB|VFG042216	29.762	84	50	3	38	115	73	153	0.048	30.4
1378770	YP_007673768.1	VFDB|VFG000316	31.429	70	39	3	47	115	34	95	0.04	30.4
1016447	NP_818126.1	VFDB|VFG000218	36.0	50	30	1	26	73	118	167	0.011	30.4
82668	YP_009017340.1	VFDB|VFG000574	29.167	72	45	3	5	72	337	406	0.013	30.4
54893	YP_008433467.1	VFDB|VFG002293	38.462	39	23	1	46	84	91	128	0.02	30.4
284907	YP_338093.1	VFDB|VFG002195	37.5	32	20	0	21	52	117	148	0.006	30.4
1247418	YP_004934243.1	PATRIC_VF|SL1344_1326	40.0	30	18	0	37	66	141	170	0.013	30.4
413982	YP_009168379.1	VFDB|VFG000125	25.0	80	47	3	58	137	238	304	0.047	30.4
1145658	YP_002727856.1	PATRIC_VF|STM14_1688	30.0	50	32	2	6	54	48	95	0.043	30.4
1126859	YP_002224884.1	PATRIC_VF|BCG_2067c	36.667	60	30	2	4	63	3077	3128	0.029	30.4
1146408	YP_002790739.1	VFDB|VFG000397	42.424	33	19	0	26	58	307	339	0.009	30.4
728664	YP_009216641.1	PATRIC_VF|SL1344_3468	31.25	80	47	3	19	95	188	262	0.041	30.4
469733	YP_009187679.1	VFDB|VFG042442	34.615	52	29	1	86	132	74	125	0.05	30.4
1325421	NP_938228.1	VFDB|VFG002172	40.0	40	22	1	75	112	657	696	0.044	30.4
325760	YP_009134604.1	PATRIC_VF|lmo1447	42.424	33	19	0	114	146	212	244	0.049	30.4
1023340	NP_899519.1	VFDB|VFG002567	33.333	42	28	0	48	89	180	221	0.016	30.4
1145955	YP_002727891.1	PATRIC_VF|Rv1966	34.211	38	25	0	1	38	10	47	0.003	30.4
1145954	YP_002727891.1	PATRIC_VF|MT2018	34.211	38	25	0	1	38	10	47	0.003	30.4
728663	YP_009216641.1	PATRIC_VF|VBIShiFle211407_3690	31.25	80	47	3	19	95	227	301	0.041	30.4
